Date,Campaign,Adgroup,Adname,Product,Market,Platform,Phase,KPI,Language,Keyword,Creative_name,Creative_type,Impressions,Clicks,Reach,Views,Spends
1/18/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactGeneric_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Generic,,TextAd,1202,25,,0,4.59
1/18/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactCompetition_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Competition,,TextAd,536,15,,0,4.36
1/18/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBrand_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,690,46,,0,6.12
1/18/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,1399,35,,0,6.91
1/18/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,4102,73,,0,8.99
1/18/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,1022,76,,0,26.51
1/18/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,375,19,,0,7.32
1/18/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,105,2,,0,2.57
1/18/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,142,11,,0,14.01
1/18/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseCompetition_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Competition,,TextAd,430,9,,0,10.96
1/18/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,193,14,,0,17.71
1/18/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,89,10,,0,10.93
1/18/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Generic,,TextAd,398,24,,0,15.21
1/18/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Brand,,TextAd,278,17,,0,11.65
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,1052,21,,0,8.74
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,418,14,,0,7.71
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,647,6,,0,2.4
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,250,9,,0,4.47
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,5,0,,0,0
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,22,0,,0,0
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,287,20,,0,6.39
1/19/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,166,14,,0,4.47
1/19/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Generic,,TextAd,255,19,,0,23.94
1/19/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseCompetition_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Competition,,TextAd,342,15,,0,16.29
1/19/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,327,26,,0,30.71
1/19/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactGeneric_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Generic,,TextAd,1041,33,,0,7.93
1/19/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactCompetition_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Competition,,TextAd,487,9,,0,2.41
1/19/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBrand_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,720,50,,0,9.59
1/19/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,1504,22,,0,3.84
1/19/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,4289,119,,0,13.7
1/19/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,1087,71,,0,27.96
1/19/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,344,15,,0,5.36
1/19/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,109,7,,0,8.54
1/19/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,125,6,,0,7.76
1/19/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseCompetition_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Competition,,TextAd,713,10,,0,11.85
1/19/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,135,18,,0,20.77
1/19/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,65,5,,0,6.71
1/19/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Generic,,TextAd,411,27,,0,14.48
1/19/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Brand,,TextAd,260,13,,0,7.56
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,813,11,,0,5.22
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,383,7,,0,3
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,339,4,,0,2.13
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,339,5,,0,2.57
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,16,0,,0,0
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,38,3,,0,13.71
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,298,23,,0,7.52
1/20/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,194,14,,0,5.04
1/20/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Generic,,TextAd,246,20,,0,25.53
1/20/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseCompetition_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Competition,,TextAd,287,14,,0,17.54
1/20/2025,B032_SB029_P163_NA_M010_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,349,46,,0,53.88
1/20/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactGeneric_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Generic,,TextAd,1332,33,,0,7.01
1/20/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactCompetition_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Competition,,TextAd,784,22,,0,6.29
1/20/2025,B032_SB029_P163_NA_M021_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Tr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBrand_TRFC_CPC_NA_Tr_NA_NA_May_24,,EcoTank,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,1042,75,,0,15.4
1/20/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,641,6,,0,1.52
1/20/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Generic,,TextAd,2454,132,,0,11.98
1/20/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,817,61,,0,20.94
1/20/2025,B032_SB029_P163_NA_M025_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,215,16,,0,6.28
1/20/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,117,3,,0,3.99
1/20/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Generic,,TextAd,196,10,,0,13.12
1/20/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG002_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseCompetition_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Competition,,TextAd,435,9,,0,11.76
1/20/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,215,21,,0,22.83
1/20/2025,B032_SB029_P163_NA_M034_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_ZA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,76,6,,0,7.9
1/20/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Generic,,TextAd,525,26,,0,12.5
1/20/2025,B032_SB029_P163_NA_M035_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Fr_NA_NA_NA_May_24,Epson_SEM_EcoTank_NA_NA_TN_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_May_24,,EcoTank,Tunisia,Search,Traffic,Clicks,Fr,Brand,,TextAd,485,23,,0,10.34
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,1004,24,,0,25.85
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_Ar_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Generic,,TextAd,369,11,,0,10.69
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,348,1,,0,0.55
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG001_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseGeneric_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Generic,,TextAd,414,9,,0,4.09
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,13,0,,0,0
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Dec_24,,EcoTank,UAE,Search,Traffic,Clicks,Ar,Brand,,TextAd,15,2,,0,12.76
1/21/2025,B032_SB029_P163_NA_M002_NA_NA_SRCH_Keyword_KG003_PH002_BT002_NA_En_NA_NA_NA_Apr_24,Epson_SEM_EcoTank_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Apr_24,,EcoTank,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,206,18,,0,5.27
